x_pix,ap_summed,ap_std
93,-3.2879025886920776,0.553082058730071
94,0.4587785087616041,0.564023036684953
95,-2.251597736277968,0.5528308836446422
96,2.3185158778129473,0.5947079463626423
97,1.8182094188508073,0.56229666677553
98,3.3764202150940013,0.5600692291733865
99,3.1959575184897653,0.6014425134810699
100,1.4600363901295708,0.5645153155290575
101,-1.6879068732243867,0.5396086929126248
102,0.5992558696140933,0.5689266573705889
103,2.153401014108331,0.5359931460177291
104,3.5855773543606015,0.5805263773509389
105,-1.2800886739312676,0.5414074121318584
106,1.838281836949242,0.5850544013833094
107,-1.2454215090655856,0.5883685422138674
108,2.7481209033990726,0.5659401331558278
109,-1.6987334969754537,0.5356817161179789
110,0.9259551526093109,0.5416122135550414
111,-3.3554303898168887,0.5359409284248411
112,3.2312649772621183,0.5688774627718781
113,1.7418128125638053,0.5632341242865889
114,1.5693554055023413,0.5560369800699636
115,1.5467181301465927,0.5683889619742928
116,-0.20335513461031532,0.5374935771035291
117,-5.840762529016477,0.5185550553485593
118,1.9374383982205752,0.5387840330934429
119,-1.7611045574960913,0.5385261892783474
120,3.8031255855527824,0.5703404547429861
121,-3.2320069381968852,0.5283721446152562
122,4.877615074740317,0.556785826452738
123,-1.9518403538437499,0.5482390100076918
124,3.5312135746943643,0.5500095058620882
125,-4.5240975804035335,0.5082753091307818
126,2.011251195013144,0.5650071654611356
127,-0.8614406223821975,0.5810046732649922
128,0.9441553644225071,0.5545867203204206
129,0.5343435827416602,0.5645153155290575
130,0.481435408416444,0.569902318452893
131,0.5875019525199513,0.553082058730071
132,1.122478308917437,0.5814825757589954
133,-1.2809388408090359,0.5766857292804811
134,1.4428411933460619,0.5618024438459803
135,-2.9293158284658305,0.5490494688501658
136,0.304761867855602,0.5510694524893133
137,-1.7275141345319047,0.5462085589516076
138,2.496845692809036,0.5560369800699636
139,-1.3937193384919737,0.5257369545956869
140,1.752138421005398,0.5398141767567312
141,0.2171929149501724,0.5642196291090836
142,-1.0185870380222792,0.5291601426209824
143,-2.2714464148471825,0.5434043009734429
144,1.4917774950287803,0.5532825387175792
145,-1.2620176313148357,0.5530314546858901
146,-0.32661833623089387,0.5346436101479113
147,-1.5419953301752947,0.5666758929491968
148,0.726121867386965,0.5505651513774876
149,0.07470555581411219,0.5691707294341911
150,-2.9912198956484684,0.546005481576253
151,-0.01385984716081025,0.54752959059578
152,-0.9138531093820965,0.5585793361736583
153,0.9927560694782824,0.5620496096334323
154,2.6860815911657623,0.5679493202353184
155,-2.4543848853720758,0.5236727002837049
156,0.49393634694566896,0.5708763120756489
157,-1.7663026273840003,0.5505651513774876
158,-1.3218294052259418,0.5474784733310348
159,-0.727036840283463,0.5507665475244405
160,0.9036729454159694,0.5464627779179196
161,-2.22722672080114,0.5489984931013449
162,2.10243300288941,0.5562867075376715
163,-2.3077309060542555,0.5605150517205806
164,1.3447559693942372,0.5595230219519247
165,-0.935786033772579,0.5416122135550414
166,1.2399424797731025,0.5664307458745436
167,-0.0975224546346782,0.55207667273485
168,0.44690827868453326,0.5533331197993406
169,2.3440389901498775,0.562790455695925
170,-1.4569992062283836,0.5498078324087267
171,-2.14455977655478,0.5573347162265382
172,-0.4095110617926239,0.5563370154863011
173,-1.764288411668325,0.5590764083341028
174,0.9377447487960154,0.5647612940390384
175,-4.032045633578283,0.5437113075073168
176,3.3086931099243646,0.5580316706312889
177,1.074395814469939,0.5479856150634214
178,5.171101090776673,0.5629874785313639
179,-0.9131570647207522,0.5398141767567312
180,2.176344901438611,0.5807173828644021
181,0.40000271261231624,0.5656946672354782
182,-0.2548072965114669,0.5520259765272651
183,-2.047746770871447,0.5562867075376715
184,1.518138365317861,0.5464627779179196
185,2.454426248301159,0.5372351139396694
186,-0.7393898715183286,0.55207667273485
187,-0.583259949483093,0.5548371005381111
188,0.778381590853854,0.5630371877595696
189,2.1005556995064776,0.576926518833671
190,2.837558115324921,0.5747557812963155
191,-2.440717473164007,0.5396086929126248
192,3.429342676651123,0.5802870815574193
193,-6.159629386678365,0.5231419897760755
194,0.22616038722008766,0.5299469689242423
195,1.0370326255727786,0.5380101309298022
196,-0.5346454175704274,0.5204265460869496
197,-0.4819477870021663,0.5502619688079817
198,0.294982942449399,0.5540351080780918
199,-0.14657144958544896,0.5560369800699636
200,-0.8203611735567998,0.5492514207585858
201,2.163101824089321,0.5464627779179196
202,2.6826907775819606,0.5477321028921515
203,-2.2678938565048457,0.5387840330934429
204,-1.525421163852473,0.553082058730071
205,-2.4892091680942303,0.541150818287784
206,1.7318326639762083,0.5575838624719098
207,2.573616164874389,0.5652529299350909
208,3.844545904734195,0.5645153155290575
209,0.48304522850437065,0.5490494688501658
210,2.407767569129436,0.557085458555093
211,-0.9660564490825408,0.5642692297911464
212,1.4780141336430492,0.5790891193361676
213,0.9341624092621937,0.5607627849484156
214,-0.13093046964670077,0.548492287887434
215,-1.0016818122594862,0.5487454488647442
216,0.2575341177053634,0.5400714056542201
217,-0.7696010150102917,0.5674106986857957
218,-0.7458963420581279,0.5408423583066126
219,-2.2940380253474264,0.5413557167835342
220,-0.13538508111016276,0.5932578705614472
221,-3.4561993017442045,0.5372351139396694
222,-2.4814198408165775,0.5482390100076918
223,-3.323557905545743,0.5382682219496899
224,-1.427705073580903,0.5890762894568111
225,1.8428640193712482,0.5933050436328725
226,-2.4148348879063004,0.5439666935475863
227,-2.3434276039085584,0.5585793361736583
228,0.2114805200781742,0.5706329695270997
229,-1.9890068805760563,0.541150818287784
230,0.8324403729650348,0.5701459728488488
231,-2.8624245627356166,0.5432001752169824
232,-3.2007456112082124,0.5533331197993406
233,-0.8796391834878327,0.5505651513774876
234,0.9670788684835807,0.5700968834668879
235,0.6596969952866002,0.5464627779179196
236,2.756594315201204,0.5545362535837115
237,0.06234057720383901,0.5431486504987916
238,-3.3542927982844164,0.5492514207585858
239,1.0550110263845605,0.5681445540673925
240,2.568038423223059,0.5622468920765765
241,1.6849190857432457,0.5730129055021289
242,-0.9818117915206455,0.5281092173287144
243,0.46803437865523184,0.5525289443245813
244,0.217623970077184,0.5479856150634214
245,-0.7612450341874148,0.556785826452738
246,1.3826279488628226,0.5413557167835342
247,0.17018241525284772,0.5667252786552506
248,6.265803072516247,0.5911944475383754
249,3.2454907021674946,0.6099269421825901
250,3.8075432289808617,0.5778886737466389
251,1.7538897385606476,0.5523281908030409
252,2.826982732647986,0.5550873678181804
253,-0.16402910382746186,0.581960085802172
254,4.178770470464743,0.5771672079313895
255,0.8076840919098652,0.5429444286278132
256,0.4980018430181502,0.5482900563673536
257,2.0238391749033036,0.576926518833671
258,1.1137576143718213,0.5573347162265382
259,-1.973408005580382,0.5328220579401226
260,0.057512029084080395,0.5739816207711732
261,2.0685299213914563,0.5505143159757192
262,1.056684256458131,0.5400714056542201
263,-1.093250312231853,0.5387840330934429
264,-1.2724268127946978,0.5512706643995736
265,-3.194301484524769,0.5082753091307818
266,0.7387642382062443,0.5527802566067407
267,-1.0448108370986378,0.5522775176835089
268,-4.218993932964648,0.529684823356507
269,2.111481277297887,0.5845315416684759
270,-1.3318030341017504,0.5522775176835089
271,-0.1806331383521839,0.5555371883589519
272,-0.2820856618309123,0.5436598312310871
273,0.3625191697633241,0.5502619688079817
274,1.904809160409114,0.5530314546858901
275,2.1253817538916975,0.5674600204421495
276,-1.717190396691924,0.5711195509408441
277,-1.703491854458687,0.5583306341429126
278,0.9433433581365026,0.5730617450930516
279,0.026887564169612035,0.5740303779419733
280,-0.539786470997317,0.5470220260852637
281,-1.3521576095661105,0.5284251101361734
282,1.3892518072254902,0.5618024438459803
283,0.4020109433322486,0.5424325737107121
284,-0.1053918200292225,0.5437113075073168
285,0.20098331045432496,0.5528308836446422
286,1.152110795010846,0.5538349005095534
287,1.2983778010467646,0.5696585598410724
288,-0.5263798707121939,0.5487964481179441
289,-0.4857394429937417,0.5457510495945364
290,-0.9238111354599503,0.54752959059578
291,1.2652276313422273,0.5664801529525051
292,-2.8306800638748513,0.56229666677553
293,-4.003539523008617,0.5071811104141012
294,-1.6365747514871445,0.5323004695395185
295,-2.38736106794316,0.5505143159757192
296,-1.7584297699508011,0.5456997657287717
297,0.7246762046801869,0.5439152414411567
298,1.0033185484165195,0.5441705317726876
299,-0.7306716409300323,0.5587778438349902
300,-1.2724747004801533,0.5436598312310871
301,0.18248554475321857,0.5530314546858901
302,-2.3807178098708888,0.5374935771035291
303,1.2419206420778992,0.5804781658108278
304,-1.122546782709286,0.5517743206992356
305,-1.5287559600142084,0.5341238005523029
306,1.458802603785252,0.5545362535837115
307,-0.2555801495975679,0.5669209340177406
308,-0.581742849430185,0.5362000154220983
309,1.7379435417924634,0.570096883466888
310,-0.11285102573809133,0.5459542216103965
311,0.6670133369209934,0.5431486504987916
312,0.1268361884025263,0.5732552377865985
313,-0.3992023786781315,0.5265288964158384
314,1.5202777014468352,0.5464627779179196
315,-2.714642694744447,0.5214929539151061
316,4.439660079240991,0.5688774627718781
317,0.3400108162972005,0.5742235442411611
318,1.9452456171288295,0.5674106986857957
319,3.089856311878092,0.5683889619742928
320,-1.58867220527219,0.5325613275950194
321,-3.0044486405016424,0.5449356851804651
322,0.6984431902631837,0.5426885615159074
323,-0.9936716419213174,0.5838662207124964
324,-3.9650789102450745,0.5684381988495458
325,1.4683564058485865,0.5735462660018363
326,1.5572714185380379,0.5928366716429149
327,-0.7703506350394197,0.5747557812963155
328,-0.6113772711181299,0.5480366850253166
329,-1.8903705274758087,0.5716057181505684
330,1.0992845694042688,0.5737883730282681
331,1.6670520152700858,0.5802870815574193
332,0.2152090279377184,0.569902318452893
333,1.7273661194103256,0.5805263773509389
334,2.06125876376373,0.5857661529239427
335,6.7482368682914045,0.6178455284473838
336,0.3664695480505936,0.5742722808720464
337,1.5950043031351515,0.5654985876003428
338,-0.7992652227583961,0.5645153155290575
339,0.043669003116964804,0.5645153155290575
340,1.2702091495586296,0.5747557812963155
341,4.220420924950342,0.5895476489273452
342,1.1162822133091062,0.5817213797765161
343,-0.8053980505355746,0.586003211330018
344,6.032141562717055,0.6067305711032829
345,-0.14139892569194062,0.5766857292804811
346,-0.8386998727931989,0.573304056733311
347,-0.8907247691224179,0.6009804834325916
348,4.176310260861382,0.6044371002292448
349,-0.32570658457608204,0.5841040502058443
350,0.7271021452741265,0.5833902708595148
351,0.9813779685084109,0.5848169583726217
352,1.8586174722205981,0.5933050436328725
353,4.0834105376203675,0.61129169916405
354,5.1302051853125,0.6048964900618069
355,0.5425754074669152,0.6151420678909009
356,1.090462958097614,0.5836282943032456
357,0.5036359341661211,0.6164952800758172
358,2.841296035345915,0.6090154051328206
359,3.4175388826513706,0.6247753261241501
360,7.004288239827164,0.6311891663274122
361,7.981084825411793,0.6451182383616754
362,5.369430757886771,0.6353562319414766
363,4.91033432660107,0.6355747943748629
364,6.0113933861569775,0.6329470640672219
365,4.091122556839877,0.638626814449204
366,5.28262435802609,0.6381917051936531
367,5.535893270375377,0.6403642950350685
368,3.1219930956627517,0.637320595514433
369,6.959084957804229,0.6576978260232889
370,3.3572156211657522,0.6472675793245396
371,5.11651885185021,0.642097074107944
372,8.808388401233021,0.67314336207922
373,11.456669505777734,0.6856139076446454
374,10.390174167975724,0.67438019883296
375,8.6178438928146,0.6918652625091618
376,11.455577063216225,0.6809387207868791
377,12.84429341319774,0.7069573201954857
378,11.457002433208569,0.7059743364238488
379,5.35575579284131,0.683585146545756
380,10.251858358239016,0.7006423935854108
381,10.641430554047274,0.719806908768814
382,11.364580272529585,0.7244229790515914
383,13.102361565614352,0.7509695860982981
384,17.647751824485706,0.7683386025272568
385,13.885915944143244,0.7487469438410522
386,14.441845104592126,0.764533109028121
387,15.50387596240809,0.769602918769142
388,15.90261856091622,0.7564976223214336
389,19.023821457612712,0.8098763879068791
390,26.832447563916435,0.8924434543682022
391,32.08462550028776,0.9203319372923037
392,41.26981791172169,1.0044676795420793
393,42.66265075786688,1.0195640611556513
394,42.39589353355816,1.0395296945789072
395,42.228917071324744,1.041531877850113
396,42.52075746854721,1.0305391185201098
397,43.408637569201545,1.0131413125742377
398,42.10490523923425,1.0188827145021728
399,39.41467462181608,0.9895620733548892
400,33.66528186091144,0.9370816324692934
401,29.780958286166264,0.8963257017898648
402,28.27260145894064,0.9090958801164206
403,26.433830111826374,0.8558682471844942
404,25.77946574122608,0.8503328831076769
405,24.590637338408783,0.866672699264128
406,28.72819646463412,0.8652291994898055
407,24.01054382782532,0.8754423712772573
408,23.41601976700628,0.8348382483949229
409,26.481125655149185,0.8928788712702752
410,26.758858460740633,0.8831820064622345
411,32.725650822892206,0.9184887411665804
412,33.484450714926744,0.9450216992716167
413,44.76555755076708,1.0283532741906638
414,50.7954693508535,1.0837227048387896
415,55.81968846126161,1.1225018737350323
416,55.49028891419384,1.1118100411714986
417,54.144307011716236,1.1174173650206844
418,51.6094173972286,1.081798610794281
419,51.81473165438872,1.0922756117822159
420,49.9073180709537,1.0871774928608036
421,50.62501474606697,1.0883266517838763
422,46.93220405113702,1.0576490758516122
423,44.204932440893494,1.0336071738682893
424,40.60486983556411,0.9954113671603273
425,38.71890787633438,1.0013931467293136
426,41.52331023281273,1.0009769732531828
427,40.26531296100905,1.022936628255899
428,45.340117845454465,1.0480189835456186
429,41.86915707237569,1.0370949870162396
430,47.2229535734053,1.0548877828074588
431,47.100470836836095,1.0709598036262158
432,44.34875436037056,1.0665413524747451
433,46.65201861656404,1.0897295336635868
434,46.825754776217394,1.084235219910428
435,48.72726694299634,1.1093087992503323
436,48.98810139219075,1.0963370380421809
437,49.37605093067627,1.1032826830694302
438,46.854149570039645,1.075747497678187
439,49.90979119935635,1.1051693740904818
440,57.34282677420554,1.1410323838450436
441,53.52605897416054,1.1381073035159894
442,61.87130387802662,1.1883975145455254
443,69.47273876947212,1.2578905566773217
444,82.1750229837663,1.321219885526749
445,92.56740653843693,1.3809456451288027
446,89.10448898249577,1.3874676321830934
447,95.24334240386264,1.4003213073038252
448,90.01456859717659,1.3749989039673143
449,89.8104924714001,1.374695840023524
450,84.79248598897539,1.363638835909349
451,83.5816500956721,1.33210768138323
452,79.64011681443489,1.2994912625588797
453,73.73840050317541,1.281409721673831
454,69.69878883707018,1.233585464012294
455,61.009254154105456,1.1980585161558421
456,61.24911967223541,1.1925974394480234
457,60.83303387488957,1.1818346318425548
458,58.284505002501234,1.1882806380650173
459,63.26279378168567,1.2162372700350976
460,58.24756515000469,1.1852378042308565
461,56.8712260770377,1.1903826589799622
462,62.13957209316707,1.2009532266403977
463,66.71199318437804,1.2060310422208065
464,62.98649386762074,1.2179489988045862
465,62.30214757634388,1.2103992855069603
466,64.282947678875,1.2197721951797138
467,62.16798057514074,1.21223383668342
468,66.06294694440658,1.2511371659948154
469,66.59015710836294,1.2369585402735859
470,67.31489914708264,1.2488925809535745
471,62.11614704949806,1.2227062020529127
472,69.78584433298172,1.2415310489180476
473,66.78677822744712,1.2543300163322217
474,70.99813362917001,1.2859321784797866
475,67.0622861951689,1.2734508719245219
476,69.75920824802942,1.2864720970696015
477,66.08624491774093,1.2771536977395357
478,64.38295957829904,1.2653543249421364
479,70.57312758090293,1.3126560905637905
480,78.45762625468761,1.3301041775760742
481,67.65986989311733,1.3114916913723313
482,69.79001703312639,1.3162486302134024
483,71.92049340741252,1.3059732049679327
484,75.7580117036522,1.3180412280201559
485,76.67949372329772,1.3611716402851024
486,71.60847838788867,1.328118724146131
487,75.34929393715149,1.3450565501886251
488,77.74092993188533,1.364127482998562
489,79.85714871480171,1.3680925126632792
490,74.22217380760587,1.3792145151356552
491,79.06164628979927,1.3887482016729202
492,76.20589092849241,1.4008963047059046
493,77.1679102829601,1.3978194967260786
494,79.02228256945858,1.4105788452833399
495,84.81469365765426,1.4612625480441344
496,95.93303496934955,1.5411068932876326
497,126.41064302885866,1.718788264162409
498,155.1140452698604,1.8505433998694019
499,179.04872802229391,1.9678131650586095
500,201.97015755615942,2.0610972771587748
501,216.24860929681338,2.142444032024118
502,194.80861025154852,2.098229355994182
503,201.5900904374979,2.14516505123089
504,202.84316683025847,2.1509196449994707
505,200.96041435336653,2.1870984805648543
506,197.17071781553867,2.1531784741323396
507,161.94401340904287,2.02931564472147
508,120.42032844658942,1.853992624736674
509,108.65527874274217,1.79337044178465
510,90.46117669619574,1.7391120937996507
511,93.78335200661202,1.7507331122577652
512,89.49876373569533,1.6931429641416658
513,86.7349246710697,1.6911730929611435
514,89.40255063867382,1.6725927269828003
515,88.251118090497,1.675330742576649
516,92.56529009179825,1.7170096056549349
517,81.9823923367076,1.7082511483711391
518,91.63967019606011,1.7175757422471243
519,90.8125405645628,1.7440565062584488
520,90.46676560062286,1.7419847515980744
521,88.1037732576397,1.7716313221059488
522,79.92648307203075,1.7286023290780947
523,84.9106237879348,1.7454733235444548
524,91.95638947044615,1.777094823607962
525,94.06021730985549,1.7789695553215297
526,97.84303737940948,1.8226230825332765
527,101.81440919646744,1.8561487640586452
528,102.01678905613,1.8720931276944746
529,118.12930748474831,1.9259945225734945
530,110.82900193941727,1.9359922551741302
531,104.91828612361338,1.935274718048173
532,108.8809016487046,1.9298846859289553
533,99.77761943291218,1.9277244532478621
534,116.73724662526207,1.9813041190322636
535,111.6242594783265,1.9607989898918452
536,106.13368207960819,1.9680812457497763
537,101.42180456661593,1.9465095287276524
538,98.58241499262616,1.9179008811385407
539,94.54912958032871,1.9171041271450115
540,103.7893768249108,1.9112995610563546
541,96.93130534225756,1.9160895974425485
542,93.43011116907869,1.9036542084705266
543,92.43748962140447,1.907371492943683
544,100.22879464299359,1.9002220369925173
545,94.88178767515461,1.9023404914545523
546,98.91745105561264,1.9021944668913302
547,93.59623632998175,1.8723156817412532
548,93.492724457557,1.8494021288828548
549,101.93609027560471,1.8845156792734699
550,95.83188985967159,1.8834984550977898
551,96.82252509978638,1.8613942764975888
552,97.85332627733274,1.8423444566699319
553,90.54896926238669,1.850393287721464
554,101.1531727794497,1.8428720903705909
555,91.90572791395168,1.8321389404252144
556,93.33319750053498,1.8132413540765988
557,101.1226208951432,1.814083725655763
558,102.85442391899142,1.8185952415471625
559,101.34844190892115,1.7992466903062467
560,100.75572904681347,1.7743730621515572
561,103.79055850104909,1.7870863273683426
562,103.53597150785228,1.795614963465839
563,108.97476225100984,1.7956923107259228
564,115.28370680088354,1.819206111137549
565,109.85550046038225,1.7942995499080427
566,111.30889238971949,1.7890282239001474
567,114.0657857173989,1.794841307537981
568,114.09207719653291,1.80109836467769
569,122.04386749874043,1.8263685241241199
570,124.77882217926658,1.812475221997741
571,117.09200253458813,1.8053346218976765
572,131.89622970384164,1.8548164890720424
573,134.17363940185479,1.8449811162298244
574,125.1705109465752,1.8159967533378294
575,122.86972468618812,1.8087932709468009
576,132.58711269284834,1.8313807138999387
577,120.58101885412576,1.7929831713036188
578,123.074099641644,1.7914176294782087
579,134.7311947415387,1.8172046331552427
580,141.95936033365044,1.831744587631266
581,138.75140343382313,1.8343964829171087
582,142.9965116206277,1.8249077330967822
583,132.23533739175156,1.8181215614183266
584,134.15236573965103,1.8016996330270396
585,129.65280468045657,1.7812322235790696
586,124.65565144260198,1.7496854990047632
587,119.76431854661337,1.7250634161885154
588,117.07170748609585,1.7196606289500496
589,123.67257937300141,1.7362985569195408
590,123.88502644339043,1.737577947375405
591,115.96259332537619,1.7053866980459276
592,111.39103819526345,1.6931264345007802
593,123.89321540879288,1.7300479797087172
594,116.65876361457842,1.7109157427415531
595,117.36241010698055,1.6968956659096937
596,116.37961279917843,1.6886909495835303
597,111.70436120735039,1.6687518325865234
598,110.66173458593049,1.6356308368077548
599,106.01882576519839,1.6194167025625794
600,104.61926473723234,1.6233570877402286
601,107.70469509733512,1.606759821256844
602,107.8283391354349,1.6134880817260446
603,117.79430148007448,1.6400404503428812
604,108.49401766238798,1.618301376575929
605,111.43834572041287,1.6357157491734968
606,109.38094340215162,1.6130576248178807
607,112.03785951773148,1.6293350418992651
608,110.52511165757086,1.6251527828637433
609,112.92807781350437,1.6328262515190555
610,112.69088716973715,1.640463826986066
611,112.9560489740784,1.6344416004946605
612,114.32933013837071,1.6557171695152368
613,120.70387797157683,1.6847384930225793
614,127.6902163331256,1.7231462784750535
615,168.29645252740835,1.910078470557975
616,273.1489761964855,2.3282825781440475
617,433.27208692538574,2.8502553077302824
618,586.8786826498956,3.2766954538105044
619,743.8107772362199,3.6551804617738832
620,835.145713656614,3.8433651035576433
621,925.942554229933,4.043761970591272
622,1070.7754885563072,4.3449919814937115
623,999.0738464342144,4.187721441882233
624,534.8705236069874,3.139189525148204
625,202.18575998924834,2.0740619800339686
626,135.1757920203164,1.782884612493717
627,127.4117665912317,1.748748691468078
628,120.3225966173204,1.7106073604035705
629,118.17808210338184,1.7082511483711391
630,127.08353468204214,1.7373542424298773
631,130.56051976199404,1.753586733057638
632,133.69367451138112,1.7811699611086418
633,133.25342125278743,1.7772668740138244
634,142.8175344315461,1.8087932709468009
635,145.89468505953548,1.8478395154342284
636,165.58918535728824,1.9236278767302002
637,213.36308960638777,2.1177319595685336
638,379.79226179469174,2.681429922700901
639,770.0120860672671,3.7164887531886848
640,1217.5617705394384,4.6180274513548385
641,1728.908003930112,5.464538181902188
642,2120.312818347769,6.029032517495856
643,2456.054613659665,6.481152999901602
644,2905.387985551825,7.044427252747
645,2540.0457699141657,6.593815266117871
646,1063.7997661513461,4.333212791569603
647,344.8362491820119,2.6033759679223745
648,370.4324922254655,2.705510793284326
649,851.5309796249527,3.919688166071971
650,2144.8229731165247,6.0755712842790155
651,3560.5343178355743,7.785835414200742
652,4942.007484819534,9.147605016695183
653,6163.8698573097745,10.211230733707982
654,7540.497751437393,11.275443316602292
655,8632.894814709309,12.054794316457423
656,6256.626953125463,10.27591625603202
657,2044.6862369538833,5.941614951704328
658,401.53864373500033,2.7845325581953193
659,179.70920992584496,2.001460414265541
660,148.79984092635513,1.8760950612271439
661,134.7615321332949,1.8312137477290826
662,133.9436947137591,1.8175867428130548
663,133.03339004077148,1.820259264465365
664,130.50602057536386,1.8129195026821585
665,127.16599355055743,1.7999257425685318
666,127.81367738355972,1.811999942017657
667,121.03585098502751,1.7850488355861716
668,129.8541047549451,1.8296962136694814
669,120.32773997556605,1.8271895270195069
670,122.09481236521236,1.835683164045713
671,118.46774130350494,1.8443636092715896
672,124.50121991335101,1.865925272674478
673,123.20104586113781,1.866297407192705
674,119.59872036673406,1.8401417248814746
675,125.57842976347872,1.8185034784083043
676,123.38155382860924,1.8100059579044951
677,121.14919318548431,1.7873038076899805
678,127.60778568148038,1.7842705982136704
679,119.32340829813235,1.792502723036764
680,125.26454329797986,1.786060037215619
681,122.28087940498715,1.7834141448620995
682,119.87558658754077,1.7997714085975822
683,122.49512261512159,1.8073182745237617
684,118.74741656955575,1.8079329544122398
685,125.97781111698676,1.7914951579569236
686,121.40693111763177,1.8181979512341309
687,133.11197065094075,1.8402172006118047
688,124.91983788331412,1.8299998211550588
689,112.32442946484504,1.7896335474941334
690,119.46307453414498,1.8073182745237617
691,121.56379815965701,1.807779304034155
692,125.2726739345522,1.8205644457099295
693,127.27939222720957,1.8237657655657893
694,116.450867284863,1.8063189735803684
695,118.27979705360525,1.818732590106758
696,125.54327413081327,1.8253643200695862
697,123.61778482185088,1.8515037164678374
698,125.29162418258558,1.8472229640086442
699,127.48347176771018,1.85172874509944
700,125.9153144982178,1.8482001487587842
701,125.5637646878694,1.8353804966953773
702,126.95040891425242,1.8387826319741465
703,122.93869967649965,1.8474485140577568
704,119.5273108534454,1.8258207928626975
705,129.26838239532663,1.8379515804542332
706,125.67139532703206,1.8260489864686278
707,126.69646921814663,1.8318962279212192
708,127.71046913671823,1.845041225340324
709,129.99119137149322,1.8478243696258319
710,122.85461407712624,1.8402926732466562
711,124.21055962173888,1.8481249990447652
712,130.3584923968141,1.8709799603668165
713,125.13687148494334,1.8506783773899393
714,127.07395728466301,1.8521787203437508
715,129.88586138883852,1.8495523214745755
716,126.62142061272331,1.8285572366348748
717,127.48410545216113,1.867710842146608
718,129.82202767436132,1.8581679779601294
